name,business_type,address,city,region,phone,website,rating,reviews_count,latitude,longitude,data_source
Résultats,doctors,"
Av. de la Ligue des Etats Arabes, Tunis",Tunis,Tunisia,"
71 143 000",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
Résultats,doctors,"
2 eme étage , cabinet 8, 53 rue Mohieddine kelibi, Tunis 2092",Tunis,Tunisia,"
98 350 430",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
Résultats,doctors,"
Rue Tahar Sfar, Tunis",Tunis,Tunisia,"
28 888 060",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
Résultats,doctors,"
Résidence Yamama Bloc A 6eme étage, Rue Habib Chatti, Tunis",Tunis,Tunisia,"
54 340 809",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
Résultats,doctors,"
2092 Rue Malaga, Tunis",Tunis,Tunisia,"
21 390 227",https://www.google.com/maps/place/Les+Cliniques+El+Manar/data=!4m7!3m6!1s0x12fd336c7d19631d:0x8af29b990866a56e!8m2!3d36.8352117!4d10.1508642!16s%2Fg%2F1vvmm4gp!19sChIJHWMZfWwz_RIRbqVmCJmb8oo?authuser=0&hl=fr&rclk=1,,(166),,,Google Maps Direct
Résultats,doctors,"
Résidence les jasmins, El Manar1, en face de la clinique El Manar Tunis, 2092",Tunis,Tunisia,"
71 874 755",https://www.google.com/maps/place/Dr+Sinda+Hbila+%E2%80%93+M%C3%A9decin+g%C3%A9n%C3%A9raliste+Mnihla+%7C+%D8%B7%D8%A8%D9%8A%D8%A8%D8%A9+%D8%B9%D8%A7%D9%85%D8%A9+%D8%A7%D9%84%D9%85%D9%86%D9%87%D9%8A%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12fd33f2f818bf2d:0x406608717b3b085!8m2!3d36.8469375!4d10.1168125!16s%2Fg%2F11pzrjq988!19sChIJLb8Y-PIz_RIRhbCzF4dgBgQ?authuser=0&hl=fr&rclk=1,,(42),,,Google Maps Direct
Résultats,doctors,"
25 Rue Omar El Mokhtar, Tunis 1082",Tunis,Tunisia,"
98 303 782",https://www.google.com/maps/place/Dr+Sinda+Hbila+%E2%80%93+M%C3%A9decin+g%C3%A9n%C3%A9raliste+Mnihla+%7C+%D8%B7%D8%A8%D9%8A%D8%A8%D8%A9+%D8%B9%D8%A7%D9%85%D8%A9+%D8%A7%D9%84%D9%85%D9%86%D9%87%D9%8A%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x12fd33f2f818bf2d:0x406608717b3b085!8m2!3d36.8469375!4d10.1168125!16s%2Fg%2F11pzrjq988!19sChIJLb8Y-PIz_RIRhbCzF4dgBgQ?authuser=0&hl=fr&rclk=1,,(42),,,Google Maps Direct
Résultats,doctors,"
Bureau N°B4-15 4ème étage .Immeuble le Cercle des Bureaux - Centre Urbain Nord تونس، 1003",Tunis,Tunisia,"
71 947 627",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
Résultats,doctors,"
Side Étage, Cabinet n1, Centre ""le campus médical"" 1, Rue de Tolède. ( À côté du salon de thé Hill, n1, Tunis 2092",Tunis,Tunisia,"
25 206 992",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
Résultats,doctors,"
R4JF+62P, Tunis",Tunis,Tunisia,"
95 616 161",https://www.google.com/maps/place/Cabinet+ORL+Chiraz+Hassen+Omri/data=!4m7!3m6!1s0x12fd33c47e8b9b23:0x6434df0fdca59ff3!8m2!3d36.8340178!4d10.15108!16s%2Fg%2F11j1px0vr0!19sChIJI5uLfsQz_RIR85-l3A_fNGQ?authuser=0&hl=fr&rclk=1,,(43),,,Google Maps Direct
